"genID","uniqueID","finalPlantID","collector","county","country","lat","long","state"
"fly","EMEC_SI_SC_072912_72","Potentilla hippiana","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"fly","EMEC_SI_MM_080212_309","Vicia pulchella","HLS","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"fly","EMEC_SI_MM_073112_81","Vicia pulchella","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"fly","EMEC_SI_MM_080212_122","Vicia pulchella","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"caliphorid","EMEC_SI_JC_071412_7","Hymenopappus newberryi","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071612_87","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_112","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_156","Achillea millefolium","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_117","Viguiera multiflora","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_151","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071112_10","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_15","Erigeron subtrinervis","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_111","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_115","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_116","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_117","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071112_13","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_56","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071612_151","Hymenopappus newberryi","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_192","Achillea millefolium","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_116","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_20","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_83","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_178","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_148","Hymenopappus newberryi","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_28","Hymenopappus newberryi","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_78","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_33","Campanula rotundifolia","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_76","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_75","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_45","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_163","Erysimum capitatum","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_182","Erigeron formosissimus","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_179","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_77","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_79","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071712_61","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_76","Achillea millefolium","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071512_181","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071712_82","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071612_84","Potentilla hippiana","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071112_22","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_132","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_133","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071412_131","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_25","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_35","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"fly","EMEC_SI_JC_071212_113","Potentilla hippiana","HLS","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
