"UniqueID","TempID","EventID","Collector","Apidae","AspergillusSpp","AscosphaeraSpp","ApicystisSpp","CrithidiaExpoeki","CrithidiaBombi","NosemaCeranae","NosemaBombi","Order","Family","Genus","SubGenus","Species","SubSpecies","Determiner","Author","Sex","PlantGenus","PlantSpecies","PlantVar","PlantSubSpecies","PanColor","PanLocation","Date","SampleRound","NetNumber","Method","StartTime","EndTime","TempStart","TempEnd","WindStart","WindEnd","SkyStart","SkyEnd","GeographyFK","SiteSubSite","Site","Country","State","County","Meadow","Forest","MtRange","Lat","Long","Elev","Area","GenusSpecies","PlantGenusSpecies","Int","Doy","Year","DoyPoly1","DoyPoly2","LatPoly1","LatPoly2","ParasiteRichness","PossibleParasite","ParasitePresence"
"18183",18183,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Andrena","Cnemidandrena","apacheorum","","D. Yanega","Cockerell","f","Erysimum","capitatum","",NA,"","",2018-07-31,1,"3","Net","15:20","16:15",24,"22.9",1.2,"0","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Andrena apacheorum","Erysimum capitatum","Andrena apacheorum Erysimum capitatum",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18184",18184,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Heterosarus","","bakeri","","D. Yanega","Cockerell","f","Monardella","odoratissima","",NA,"","",2018-07-31,1,"2","Net","13:10","14:14",20.1,"23.4",1.1,"1.2","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Heterosarus bakeri","Monardella odoratissima","Heterosarus bakeri Monardella odoratissima",212,2018,0.00324743161429308,-0.00677160837592324,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18188",18188,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Megachilidae","Megachile","Chelostomoides","subexilis","","T. Griswold","Cockerell","f","Vicia","pulchella","",NA,"","",2018-07-31,1,"1","Net","11:53","13:00",17.9,"20.1",0.9,"1.1","partly cloudy","partly cloudy",17,"MM2","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99105,-107.18371,2979,7843.3784,"Megachile subexilis","Vicia pulchella","Megachile subexilis Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265968773359508,-0.0116666967056348,NA,0,NA
"18189",18189,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Megachilidae","Anthidium","Anthidium","maculosum","","K. Watrous","Cresson","m","Vicia","pulchella","",NA,"","",2018-07-31,1,"1","Net","11:53","13:00",17.9,"20.1",0.9,"1.1","partly cloudy","partly cloudy",17,"MM2","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99105,-107.18371,2979,7843.3784,"Anthidium maculosum","Vicia pulchella","Anthidium maculosum Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265968773359508,-0.0116666967056348,NA,0,NA
"18190",18190,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Megachilidae","Anthidium","Anthidium","maculosum","","K. Watrous","Cresson","f","Vicia","pulchella","",NA,"","",2018-07-31,1,"1","Net","11:53","13:00",17.9,"20.1",0.9,"1.1","partly cloudy","partly cloudy",17,"MM2","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99105,-107.18371,2979,7843.3784,"Anthidium maculosum","Vicia pulchella","Anthidium maculosum Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265968773359508,-0.0116666967056348,NA,0,NA
"18191",18191,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Andrena","Cnemidandrena","apacheorum","","D. Yanega","Cockerell","f","Potentilla","hippiana","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Andrena apacheorum","Potentilla hippiana","Andrena apacheorum Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18193",18193,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Heterosarus","","bakeri","","D. Yanega","Cockerell","f","Potentilla","hippiana","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Heterosarus bakeri","Potentilla hippiana","Heterosarus bakeri Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18195",18195,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Andrena","Cnemidandrena","apacheorum","","D. Yanega","Cockerell","f","Potentilla","hippiana","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Andrena apacheorum","Potentilla hippiana","Andrena apacheorum Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18196",18196,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Heterosarus","","neomexicanus","","D. Yanega","Cockerell","f","Potentilla","hippiana","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Heterosarus neomexicanus","Potentilla hippiana","Heterosarus neomexicanus Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18197",18197,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Heterosarus","","bakeri","","D. Yanega","Cockerell","m","Potentilla","hippiana","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Heterosarus bakeri","Potentilla hippiana","Heterosarus bakeri Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18198",18198,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Heterosarus","","bakeri","","D. Yanega","Cockerell","f","Potentilla","hippiana","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Heterosarus bakeri","Potentilla hippiana","Heterosarus bakeri Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18200",18200,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Heterosarus","","bakeri","","D. Yanega","Cockerell","f","Potentilla","hippiana","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Heterosarus bakeri","Potentilla hippiana","Heterosarus bakeri Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18201",18201,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","J. Gardener","Cockerell","f","Potentilla","hippiana","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Lasioglossum semicaeruleum","Potentilla hippiana","Lasioglossum semicaeruleum Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18202",18202,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Apis","Apis","mellifera","","L.C. Ponisio","Linnaeus","f","Vicia","pulchella","",NA,"","",2018-07-31,1,"2","Net","13:20","14:30",20.3,"20",1.2,"0.9","partly cloudy","partly cloudy",17,"MM2","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99105,-107.18371,2979,7843.3784,"Apis mellifera","Vicia pulchella","Apis mellifera Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265968773359508,-0.0116666967056348,NA,0,NA
"18203",18203,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","desertum","","J. Gardener","Smith","m","Vicia","pulchella","",NA,"","",2018-07-31,1,"2","Net","13:20","14:30",20.3,"20",1.2,"0.9","partly cloudy","partly cloudy",17,"MM2","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99105,-107.18371,2979,7843.3784,"Lasioglossum desertum","Vicia pulchella","Lasioglossum desertum Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265968773359508,-0.0116666967056348,NA,0,NA
"18204",18204,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Megachilidae","Megachile","Chelostomoides","subexilis","","T. Griswold","Cockerell","f","Vicia","pulchella","",NA,"","",2018-07-31,1,"2","Net","13:20","14:30",20.3,"20",1.2,"0.9","partly cloudy","partly cloudy",17,"MM2","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99105,-107.18371,2979,7843.3784,"Megachile subexilis","Vicia pulchella","Megachile subexilis Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265968773359508,-0.0116666967056348,NA,0,NA
"18205",18205,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Megachilidae","Megachile","Chelostomoides","subexilis","","T. Griswold","Cockerell","f","Vicia","pulchella","",NA,"","",2018-07-31,1,"2","Net","13:20","14:30",20.3,"20",1.2,"0.9","partly cloudy","partly cloudy",17,"MM2","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99105,-107.18371,2979,7843.3784,"Megachile subexilis","Vicia pulchella","Megachile subexilis Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265968773359508,-0.0116666967056348,NA,0,NA
"18206",18206,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Scaeva","","affinis","","M.Hauser","","f","Vicia","pulchella","",NA,"","",2018-07-31,1,"2","Net","13:20","14:30",20.3,"20",1.2,"0.9","partly cloudy","partly cloudy",17,"MM2","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99105,-107.18371,2979,7843.3784,"Scaeva affinis","Vicia pulchella","Scaeva affinis Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265968773359508,-0.0116666967056348,NA,0,NA
"18208",18208,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Scaeva","","affinis","","M.Hauser","","f","Hymenopappus","newberryi","",NA,"","",2018-07-31,1,"3","Net","15:41","16:32",22.2,"20",0.8,"0.3","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Scaeva affinis","Hymenopappus newberryi","Scaeva affinis Hymenopappus newberryi",212,2018,0.00324743161429308,-0.00677160837592324,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18209",18209,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Heterosarus","","bakeri","","D. Yanega","Cockerell","m","Cymopterus","lemmonii","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Heterosarus bakeri","Cymopterus lemmonii","Heterosarus bakeri Cymopterus lemmonii",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18210",18210,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Heterosarus","","bakeri","","D. Yanega","Cockerell","f","Erigeron","divergens","",NA,"","",2018-07-31,1,"1","Net","11:53","13:04",17.9,"20",0.9,"1.1","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Heterosarus bakeri","Erigeron divergens","Heterosarus bakeri Erigeron divergens",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18211",18211,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Scaeva","","affinis","","M.Hauser","","f","Vicia","pulchella","",NA,"","",2018-07-31,1,"3","Net","15:41","16:32",22.2,"20",0.8,"0.3","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Scaeva affinis","Vicia pulchella","Scaeva affinis Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18212",18212,NA,"PM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Halictidae","Sphecodes","","sp.","b","","","f","Potentilla","hippiana","",NA,"","",2018-07-31,1,"2","Net","12:38","13:33",20.5,"19.7",1.7,"2.2","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Sphecodes sp. b","Potentilla hippiana","Sphecodes sp. b Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18216",18216,NA,"PM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Halictidae","Sphecodes","","sp.","b","","","f","Potentilla","hippiana","",NA,"","",2018-07-31,1,"2","Net","12:38","13:33",20.5,"19.7",1.7,"2.2","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Sphecodes sp. b","Potentilla hippiana","Sphecodes sp. b Potentilla hippiana",212,2018,0.00324743161429308,-0.00677160837592324,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18217",18217,NA,"PM",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Scaeva","","affinis","","M.Hauser","","f","Hymenopappus","newberryi","",NA,"","",2018-07-31,1,"4","Net","15:41","16:32",22.2,"20",0.8,"0.3","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Scaeva affinis","Hymenopappus newberryi","Scaeva affinis Hymenopappus newberryi",212,2018,0.00324743161429308,-0.00677160837592324,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18218",18218,NA,"PM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Megachilidae","Megachile","Chelostomoides","subexilis","","T. Griswold","Cockerell","f","Vicia","pulchella","",NA,"","",2018-07-31,1,"1","Net","11:42","12:36",19.2,"20.5",0.4,"1.7","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Megachile subexilis","Vicia pulchella","Megachile subexilis Vicia pulchella",212,2018,0.00324743161429308,-0.00677160837592324,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18220",18220,NA,"PM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Andrena","Cnemidandrena","apacheorum","","D. Yanega","Cockerell","f","Potentilla","hippiana","",NA,"","",2018-08-01,1,"6","Net","12:00","12:53",23.6,"22.6",1.6,"1.4","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Andrena apacheorum","Potentilla hippiana","Andrena apacheorum Potentilla hippiana",213,2018,0.00391722303748264,-0.00629805284737585,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18224",18224,NA,"PM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Megachilidae","Megachile","Sayapis","mellitarsis","","K. Watrous","Cresson","f","Hymenopappus","newberryi","",NA,"","",2018-08-01,1,"6","Net","12:00","12:53",23.6,"22.6",1.6,"1.4","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Megachile mellitarsis","Hymenopappus newberryi","Megachile mellitarsis Hymenopappus newberryi",213,2018,0.00391722303748264,-0.00629805284737585,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18225",18225,NA,"PM",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Eristalis","","stipator","","M.Hauser","Osten Sacken","","Hymenopappus","newberryi","",NA,"","",2018-08-01,1,"6","Net","12:00","12:53",23.6,"22.6",1.6,"1.4","partly cloudy","partly cloudy",16,"MM1","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99193,-107.18359,3015,7843.3784,"Eristalis stipator","Hymenopappus newberryi","Eristalis stipator Hymenopappus newberryi",213,2018,0.00391722303748264,-0.00629805284737585,-0.00265084901604986,-0.0116671495400305,NA,0,NA
"18226",18226,NA,"PM",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Chrysotoxum","","sp.","a","M.Hauser","","","Hymenopappus","newberryi","",NA,"","",2018-08-01,1,"5","Net","11:00","11:54",22.2,"23.6",0.8,"1.6","clear","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Chrysotoxum sp. a","Hymenopappus newberryi","Chrysotoxum sp. a Hymenopappus newberryi",213,2018,0.00391722303748264,-0.00629805284737585,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18227",18227,NA,"PM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Megachilidae","Megachile","Sayapis","fidelis","","K. Watrous","Cresson","f","Hymenopappus","newberryi","",NA,"","",2018-08-01,1,"5","Net","11:00","11:54",22.2,"23.6",0.8,"1.6","clear","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Megachile fidelis","Hymenopappus newberryi","Megachile fidelis Hymenopappus newberryi",213,2018,0.00391722303748264,-0.00629805284737585,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18229",18229,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Copestylum","","avidum","","M.Hauser","Sacken","f","Heterotheca","pumila","",NA,"","",2018-08-01,1,"6","Net","13:10","13:45",22,"22.2",1.2,"1","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Copestylum avidum","Heterotheca pumila","Copestylum avidum Heterotheca pumila",213,2018,0.00391722303748264,-0.00629805284737585,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18230",18230,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","J. Gardener","Cockerell","f","Heterotheca","pumila","",NA,"","",2018-08-01,1,"6","Net","13:10","13:45",22,"22.2",1.2,"1","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Lasioglossum semicaeruleum","Heterotheca pumila","Lasioglossum semicaeruleum Heterotheca pumila",213,2018,0.00391722303748264,-0.00629805284737585,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18231",18231,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Copestylum","","violaceum","","M.Hauser","Say","","Monardella","odoratissima","",NA,"","",2018-08-01,1,"6","Net","13:10","13:45",22,"22.2",1.2,"1","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Copestylum violaceum","Monardella odoratissima","Copestylum violaceum Monardella odoratissima",213,2018,0.00391722303748264,-0.00629805284737585,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18232",18232,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Copestylum","","lentum","","M.Hauser","Williston","","Monardella","odoratissima","",NA,"","",2018-08-01,1,"6","Net","13:10","13:45",22,"22.2",1.2,"1","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Copestylum lentum","Monardella odoratissima","Copestylum lentum Monardella odoratissima",213,2018,0.00391722303748264,-0.00629805284737585,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18233",18233,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Eristalis","","stipator","","M.Hauser","Osten Sacken","","Hymenopappus","newberryi","",NA,"","",2018-08-01,1,"6","Net","13:10","13:45",22,"22.2",1.2,"1","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Eristalis stipator","Hymenopappus newberryi","Eristalis stipator Hymenopappus newberryi",213,2018,0.00391722303748264,-0.00629805284737585,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18235",18235,NA,"MAG",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","desertum","","J. Gardener","Smith","f","Erysimum","capitatum","",NA,"","",2018-08-01,1,"6","Net","13:10","13:45",22,"22.2",1.2,"1","partly cloudy","partly cloudy",18,"MM3","MM","USA","NM","Socorro","South Baldy Meadow","Cibola","Magdalena",33.99009,-107.18407,2909,7843.3784,"Lasioglossum desertum","Erysimum capitatum","Lasioglossum desertum Erysimum capitatum",213,2018,0.00391722303748264,-0.00629805284737585,-0.00266932997091711,-0.0116661881840477,NA,0,NA
"18237",18237,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Anthophora","Mystacanthophora","montana","","L.C. Ponisio","Cresson","f","Penstemon","pseudoparvus","",NA,"","",2018-08-02,1,"2","Net","14:03","14:48",22.8,"23.9",1.4,"0.6","partly cloudy","partly cloudy",33,"SM3","SM","USA","NM","Cibola","La Mosca Lookout Tower Meadow","Cibola","San Mateo",35.24688,-107.60036,3203,7867.07064,"Anthophora montana","Penstemon pseudoparvus","Anthophora montana Penstemon pseudoparvus",214,2018,0.00458701446067221,-0.00577044544727756,0.00995386528320647,0.000642377600417566,NA,0,NA
"18238",18238,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Apidae","Heterosarus","","bakeri","","D. Yanega","Cockerell","f","Erigeron","tracyi","",NA,"","",2018-08-02,1,"2","Net","14:03","14:48",22.8,"23.9",1.4,"0.6","partly cloudy","partly cloudy",33,"SM3","SM","USA","NM","Cibola","La Mosca Lookout Tower Meadow","Cibola","San Mateo",35.24688,-107.60036,3203,7867.07064,"Heterosarus bakeri","Erigeron tracyi","Heterosarus bakeri Erigeron tracyi",214,2018,0.00458701446067221,-0.00577044544727756,0.00995386528320647,0.000642377600417566,NA,0,NA
"18239",18239,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Diptera","Syrphidae","Scaeva","","affinis","","M.Hauser","","m","Lupinus","palmeri","",NA,"","",2018-08-02,1,"2","Net","14:03","14:48",22.8,"23.9",1.4,"0.6","partly cloudy","partly cloudy",33,"SM3","SM","USA","NM","Cibola","La Mosca Lookout Tower Meadow","Cibola","San Mateo",35.24688,-107.60036,3203,7867.07064,"Scaeva affinis","Lupinus palmeri","Scaeva affinis Lupinus palmeri",214,2018,0.00458701446067221,-0.00577044544727756,0.00995386528320647,0.000642377600417566,NA,0,NA
"18242",18242,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Halictidae","Dufourea","","maura","","L.C. Ponisio","Cresson","m","Campanula","rotundifolia","",NA,"","",2018-08-02,1,"1","Net","13:08","13:50",22.3,"22.8",0.7,"1.4","partly cloudy","partly cloudy",32,"SM2","SM","USA","NM","Cibola","La Mosca Lookout Tower Meadow","Cibola","San Mateo",35.24837,-107.59946,3063,7867.07064,"Dufourea maura","Campanula rotundifolia","Dufourea maura Campanula rotundifolia",214,2018,0.00458701446067221,-0.00577044544727756,0.00996883083905009,0.000672381964124452,NA,0,NA
"18243",18243,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Halictidae","Agapostemon","Agapostemon","angelicus","","L.C. Ponisio","Cockerell","m","Campanula","rotundifolia","",NA,"","",2018-08-02,1,"1","Net","13:08","13:50",22.3,"22.8",0.7,"1.4","partly cloudy","partly cloudy",32,"SM2","SM","USA","NM","Cibola","La Mosca Lookout Tower Meadow","Cibola","San Mateo",35.24837,-107.59946,3063,7867.07064,"Agapostemon angelicus","Campanula rotundifolia","Agapostemon angelicus Campanula rotundifolia",214,2018,0.00458701446067221,-0.00577044544727756,0.00996883083905009,0.000672381964124452,NA,0,NA
"18245",18245,NA,"JLM",NA,NA,NA,NA,NA,NA,NA,NA,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","cf.","J. Gardener","Cockerell","m","Erigeron","tracyi","",NA,"","",2018-08-02,1,"1","Net","13:08","13:50",22.3,"22.8",0.7,"1.4","partly cloudy","partly cloudy",32,"SM2","SM","USA","NM","Cibola","La Mosca Lookout Tower Meadow","Cibola","San Mateo",35.24837,-107.59946,3063,7867.07064,"Lasioglossum ruidosense cf.","Erigeron tracyi","Lasioglossum ruidosense cf. Erigeron tracyi",214,2018,0.00458701446067221,-0.00577044544727756,0.00996883083905009,0.000672381964124452,NA,0,NA
