,key,site,date,number,genID,genSp,sex,fieldPlantID,finalPlantID,samplingDay,sampingRound,collector,uniqueID,genus_species,genus,family,determiner.y,lat,long,state,country,county
97,Epargyreus_clarus,PL,81312,279,skipper,,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_PL_081312_279,Epargyreus clarus,Epargyreus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
98,Epargyreus_clarus,PL,81112,281,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_281,Epargyreus clarus,Epargyreus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
99,Epargyreus_clarus,PL,81112,106,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_106,Epargyreus clarus,Epargyreus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
100,Epargyreus_clarus,PL,81312,240,skipper,,,purple flower,Glandularia bipinnatifida,5,1,HLS,EMEC_SI_PL_081312_240,Epargyreus clarus,Epargyreus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
101,Epargyreus_clarus,PL,81112,255,skipper,,,purple flower,Glandularia bipinnatifida,3,1,LCP,EMEC_SI_PL_081112_255,Epargyreus clarus,Epargyreus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
102,Epargyreus_clarus,PL,81212,298,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_298,Epargyreus clarus,Epargyreus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
103,Epargyreus_clarus,PL,80912,406,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_406,Epargyreus clarus,Epargyreus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
104,Epargyreus_clarus,PL,81212,297,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_297,Epargyreus clarus,Epargyreus,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
105,Euptoierta_claudia,PL,81312,238,frittelry,,,big yellow aster,Hymenoxys hoopesii,5,1,HLS,EMEC_SI_PL_081312_238,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
106,Euptoierta_claudia,PL,81212,290,frittlery,,,big yellow aster,Hymenoxys hoopesii,4,1,LCP,EMEC_SI_PL_081212_290,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
107,Euptoierta_claudia,PL,81312,287,frittelry,,,big yellow aster,Hymenoxys hoopesii,5,1,LCP,EMEC_SI_PL_081312_287,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
108,Euptoierta_claudia,JC,71212,128,nymphalid,Euptoieta claudia,f,Hymenopappus newberryi,Hymenopappus newberryi,2,1,LCP,EMEC_SI_JC_071212_128,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
109,Euptoierta_claudia,PL,81312,288,frittelry,,,big yellow aster,Hymenoxys hoopesii,5,1,LCP,EMEC_SI_PL_081312_288,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
110,Euptoierta_claudia,PL,81012,320,frittlery,,,purple flower,Glandularia bipinnatifida,2,1,LCP,EMEC_SI_PL_081012_320,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
111,Euptoierta_claudia,MM,80412,245,spyeria,,,Thistle,Cirsium neomexicanum,5,1,HLS,EMEC_SI_MM_080412_245,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 33Á59'29.31""N","107Á11'1.23""W",New Mexico,USA,Socorro
112,Euptoierta_claudia,CH,82112,185,frittelry,,,primrose,Oenothera elata,4,2,HLS,EMEC_SI_CH_082112_185,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
113,Euptoierta_claudia,PL,81212,279,frittlery,,,purple flower,Glandularia bipinnatifida,4,1,HLS,EMEC_SI_PL_081212_279,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
114,Euptoierta_claudia,PL,81312,278,speyeria,,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_PL_081312_278,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
115,Euptoierta_claudia,PL,81312,236,frittelry,,,purple flower,Glandularia bipinnatifida,5,1,HLS,EMEC_SI_PL_081312_236,Euptoieta Claudia,Euptoieta,Nymphalidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
116,Eurema_nicippe,JC,71212,131,pierid,Eurema nicippe ,m,Western wallflower,Erysimum capitatum,2,1,HLS,EMEC_SI_JC_071212_131,Eurema nicippe,Eurema,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
117,Eurema_nicippe,JC,71712,10,sulfur,Eurema nicippe ,f,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,EMEC_SI_JC_071712_10,Eurema nicippe,Eurema,Pieridae,L.Ponisio," 35Á51'18.33""N","105Á38'26.07""W",New Mexico,USA,Santa Fe
118,Eurema_nicippe,PL,81312,275,sulfur,,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_PL_081312_275,Eurema nicippe,Eurema,Pieridae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
119,Eurema_nicippe,PL,81212,295,vanessa,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_295,Eurema nicippe,Eurema,Pieridae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
120,Hesperia_comma,PL,81312,250,skipper,,,big yellow aster,Hymenoxys hoopesii,5,1,HLS,EMEC_SI_PL_081312_250,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
121,Hesperia_comma,PL,81012,310,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,EMEC_SI_PL_081012_310,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
122,Hesperia_comma,PL,81112,256,skipper,,,purple flower,Glandularia bipinnatifida,3,1,LCP,EMEC_SI_PL_081112_256,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
123,Hesperia_comma,PL,81012,301,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,EMEC_SI_PL_081012_301,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
124,Hesperia_comma,PL,80912,364,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_364,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
125,Hesperia_comma,PL,81012,294,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,EMEC_SI_PL_081012_294,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
126,Hesperia_comma,PL,80912,386,skipper,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,EMEC_SI_PL_080912_386,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
127,Hesperia_comma,PL,80912,375,skipper,,,thistle,Cirsium parryi,1,1,LCP,EMEC_SI_PL_080912_375,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
128,Hesperia_comma,PL,81112,108,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_108,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
129,Hesperia_comma,PL,81012,300,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,EMEC_SI_PL_081012_300,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
130,Hesperia_comma,PL,81012,298,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,EMEC_SI_PL_081012_298,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
131,Hesperia_comma,PL,81012,295,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,EMEC_SI_PL_081012_295,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
132,Hesperia_comma,PL,81112,113,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_113,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
133,Hesperia_comma,PL,80912,369,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_369,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
134,Hesperia_comma,PL,80912,424,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_424,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
135,Hesperia_comma,PL,80912,362,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_362,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
136,Hesperia_comma,PL,81012,299,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,EMEC_SI_PL_081012_299,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
137,Hesperia_comma,PL,80912,418,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_418,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
138,Hesperia_comma,PL,81012,296,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,EMEC_SI_PL_081012_296,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
139,Hesperia_comma,PL,81112,130,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_130,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
140,Hesperia_comma,PL,80912,274,bee,,,little pink,Cerastium nutans,1,1,LCP,EMEC_SI_PL_080912_274,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
141,Hesperia_comma,PL,81312,261,skipper,,,purple flower,Glandularia bipinnatifida,5,1,HLS,EMEC_SI_PL_081312_261,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
142,Hesperia_comma,PL,81312,269,skipper,,,big yellow aster,Hymenoxys hoopesii,5,1,LCP,EMEC_SI_PL_081312_269,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
143,Hesperia_comma,PL,81212,251,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_251,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
144,Hesperia_comma,PL,81212,229,skipper,,,big yellow aster,Hymenoxys hoopesii,4,1,HLS,EMEC_SI_PL_081212_229,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
145,Hesperia_comma,PL,81012,313,skipper,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,EMEC_SI_PL_081012_313,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
146,Hesperia_comma,PL,81212,247,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_247,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
147,Hesperia_comma,PL,81112,112,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_112,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
148,Hesperia_comma,PL,81212,245,skipper,,,purple penstamen,Penstemon strictus,4,1,LCP,EMEC_SI_PL_081212_245,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
149,Hesperia_comma,PL,81112,109,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_109,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
150,Hesperia_comma,PL,81112,270,skipper,,,purple thistle,Cirsium arizonicum var. arizonicum,3,1,HLS,EMEC_SI_PL_081112_270,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
151,Hesperia_comma,PL,80912,357,skipper,,,thistle,Cirsium parryi,1,1,HLS,EMEC_SI_PL_080912_357,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
152,Hesperia_comma,PL,81212,249,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_249,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
153,Hesperia_comma,PL,80912,361,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_361,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
154,Hesperia_comma,PL,80912,417,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_417,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
155,Hesperia_comma,PL,80912,416,skipper,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,EMEC_SI_PL_080912_416,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
156,Hesperia_comma,PL,80912,421,skipper,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,EMEC_SI_PL_080912_421,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
157,Hesperia_comma,PL,81112,110,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_110,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
158,Hesperia_comma,PL,81212,231,skipper,,,purple penstamen,Penstemon strictus,4,1,HLS,EMEC_SI_PL_081212_231,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
159,Hesperia_comma,PL,81012,297,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,EMEC_SI_PL_081012_297,Hesperia comma ,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
160,Hesperia_pahaska,PL,81012,311,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,EMEC_SI_PL_081012_311,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
161,Hesperia_pahaska,PL,81112,132,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_132,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
162,Hesperia_pahaska,PL,81012,309,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,EMEC_SI_PL_081012_309,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
163,Hesperia_pahaska,PL,81212,238,skipper,,,purple flower,Glandularia bipinnatifida,4,1,HLS,EMEC_SI_PL_081212_238,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
164,Hesperia_pahaska,PL,80912,360,skipper,,,big yellow aster,Hymenoxys hoopesii,1,1,HLS,EMEC_SI_PL_080912_360,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
165,Hesperia_pahaska,PL,81112,131,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_131,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
166,Hesperia_pahaska,PL,81212,237,skipper,,,white geranium,Geranium viscosissimum,4,1,HLS,EMEC_SI_PL_081212_237,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
167,Hesperia_pahaska,PL,81212,250,skipper,,,purple flower,Glandularia bipinnatifida,4,1,LCP,EMEC_SI_PL_081212_250,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
168,Hesperia_pahaska,PL,81112,133,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_133,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
169,Hesperia_pahaska,PL,81012,230,fly,,,white poof,Polygonum bistortoides,2,1,HLS,EMEC_SI_PL_081012_230,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
170,Hesperia_pahaska,PL,80912,423,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_423,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
171,Hesperia_pahaska,PL,81012,306,skipper,,,purple flower,Glandularia bipinnatifida,2,1,LCP,EMEC_SI_PL_081012_306,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
172,Hesperia_pahaska,PL,80912,425,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_425,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
173,Hesperia_pahaska,PL,81012,312,skipper,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,EMEC_SI_PL_081012_312,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
174,Hesperia_pahaska,PL,80912,426,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_426,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
175,Hesperia_pahaska,PL,81312,263,skipper,,,purple flower,Glandularia bipinnatifida,5,1,HLS,EMEC_SI_PL_081312_263,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
176,Hesperia_pahaska,PL,80912,363,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_363,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
177,Hesperia_pahaska,PL,81312,262,skipper,,,purple flower,Glandularia bipinnatifida,5,1,HLS,EMEC_SI_PL_081312_262,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
178,Hesperia_pahaska,PL,81112,115,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_115,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
179,Hesperia_pahaska,PL,81112,111,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_111,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
180,Hesperia_pahaska,PL,81312,247,skipper,,,purple thistle,Cirsium arizonicum var. arizonicum,5,1,HLS,EMEC_SI_PL_081312_247,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
181,Hesperia_pahaska,PL,81112,253,blue,,,big yellow aster,Hymenoxys hoopesii,3,1,LCP,EMEC_SI_PL_081112_253,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
182,Hesperia_pahaska,PL,81112,114,skipper,,,purple flower,Glandularia bipinnatifida,3,1,HLS,EMEC_SI_PL_081112_114,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
183,Hesperia_pahaska,PL,80912,367,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_367,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
184,Hesperia_pahaska,PL,81012,304,skipper,,,big yellow aster,Hymenoxys hoopesii,2,1,LCP,EMEC_SI_PL_081012_304,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
185,Hesperia_pahaska,PL,80912,366,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_366,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
186,Hesperia_pahaska,PL,81112,254,skipper,,,purple flower,Glandularia bipinnatifida,3,1,LCP,EMEC_SI_PL_081112_254,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
187,Hesperia_pahaska,PL,81312,271,skipper,,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_PL_081312_271,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
188,Hesperia_pahaska,PL,81312,245,skipper,,,yellow pond flower,Hypericum scouleri,5,1,HLS,EMEC_SI_PL_081312_245,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
189,Hesperia_pahaska,PL,81012,314,skipper,,,big yellow aster,Hymenoxys hoopesii,2,1,HLS,EMEC_SI_PL_081012_314,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
190,Hesperia_pahaska,PL,80912,368,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_368,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
191,Hesperia_pahaska,PL,81012,302,skipper,,,purple flower,Glandularia bipinnatifida,2,1,HLS,EMEC_SI_PL_081012_302,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
192,Hesperia_pahaska,PL,81312,270,skipper,,,purple flower,Glandularia bipinnatifida,5,1,LCP,EMEC_SI_PL_081312_270,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
193,Hesperia_pahaska,PL,80912,365,skipper,,,purple flower,Glandularia bipinnatifida,1,1,LCP,EMEC_SI_PL_080912_365,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
194,Hesperia_pahaska,PL,80912,420,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_420,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
195,Hesperia_pahaska,PL,80912,393,skipper,,,purple flower,Glandularia bipinnatifida,1,1,HLS,EMEC_SI_PL_080912_393,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
196,Hesperia_pahaska,PL,81112,285,vanessa,,,thistle,Cirsium parryi,3,1,HLS,EMEC_SI_PL_081112_285,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
197,Hesperia_pahaska,PL,81212,232,skipper,,,purple penstamen,Penstemon strictus,4,1,HLS,EMEC_SI_PL_081212_232,Hesperia pahaska,Hesperia,Hesperiidae,L.Ponisio," 32Á40'6.21""N","109Á52'39.51""W",Arizona,USA,Graham
198,Hyles_lineata,CH,82112,190,hawk moth,,,purple flower,Glandularia bipinnatifida,4,2,LCP,EMEC_SI_CH_082112_190,Hyles lineata,Hyles,Sphingidae,L.Ponisio," 31Á55'2.68""N","109Á16'44.17""W",Arizona,USA,Cochise
